Absolute_Downloads,Change_Downloads,Change Ratio_Downloads,Absolute_Revenue,Change_Revenue,Change_Ratio_Revenue,Category,In_App_Purchases,Contains_Ads,Changed_Free_to_Paid,Free
16757389,-3444585,-0.170507347,0,0,0,Card,FALSE,TRUE,,TRUE
16688937,4509848,0.370294363,11954790.91,255648.43,0.021851895,Arcade,TRUE,TRUE,FALSE,TRUE
16686423,16686423,0,0,0,0,Puzzle,FALSE,TRUE,,TRUE
16679341,16679341,0,0,0,0,Photography,FALSE,TRUE,,TRUE
16674617,2675692,0.191135534,0,0,0,Finance,FALSE,,,TRUE
16659104,10014595,1.507198651,205695099.2,189500887,11.70176634,Strategy,TRUE,FALSE,FALSE,TRUE
16610133,515211,0.03201078,13395.02,-217338.24,-0.941945864,Productivity,FALSE,FALSE,FALSE,TRUE
16602860,-5921612,-0.262896817,0,0,0,Navigation,FALSE,,,TRUE
16586521,16586521,0,1045837.79,1045837.79,0,Racing,TRUE,TRUE,,TRUE
16526308,-3981184,-0.194133149,458974.55,-221367.77,-0.32537704,Puzzle,TRUE,TRUE,FALSE,TRUE
16519930,13980903,5.506401862,0,0,0,Personalization,FALSE,FALSE,FALSE,TRUE
16488467,-17796798,-0.519080077,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
16472351,-4274744,-0.206040605,410407.76,-418236.77,-0.504723986,Sports,TRUE,TRUE,FALSE,TRUE
16461033,-384261,-0.022811178,422569.02,422569.02,0,News,FALSE,,,TRUE
16457542,6957311,0.732330719,6724966.89,4725037.5,2.362602162,Lifestyle,TRUE,FALSE,FALSE,TRUE
16453684,-11601970,-0.413534113,0,0,0,Shopping,FALSE,,,TRUE
16451993,15203958,12.182317,17342578.32,16443914.2,18.29817596,Casual,TRUE,TRUE,FALSE,TRUE
16387867,13988380,5.829737773,28117.65,20790.37,2.837392593,Music & Audio,TRUE,TRUE,,TRUE
16365540,-7167594,-0.304574563,48292237.27,2453575.16,0.053526326,Puzzle,TRUE,TRUE,FALSE,TRUE
16353626,2791554,0.205835362,0,0,0,Photography,FALSE,FALSE,,TRUE
16283644,-5038404,-0.23630019,0,-396.03,-1,Tools,FALSE,TRUE,FALSE,TRUE
16132416,299289,0.018902709,102893.25,18203.64,0.214945375,Entertainment,TRUE,TRUE,FALSE,TRUE
16119255,-2895354,-0.152269973,39425854.17,-6694265.2,-0.145148479,Casual,TRUE,FALSE,FALSE,TRUE
16109055,-8155873,-0.33611775,10093824.68,6137729.07,1.551461258,Entertainment,TRUE,,,TRUE
16017576,-856741,-0.050771892,821248.47,-477328.29,-0.367578032,Strategy,FALSE,FALSE,FALSE,TRUE
15983482,-12455535,-0.437973471,147309.64,-313711.19,-0.68047075,Sports,TRUE,TRUE,FALSE,TRUE
15975549,5272064,0.492555836,173245.66,173245.66,0,Photography,TRUE,FALSE,,TRUE
15971326,15971326,0,22710.14,22710.14,0,Action,TRUE,TRUE,FALSE,TRUE
15971211,1395184,0.095717715,457191.44,99221.13,0.277176982,Strategy,TRUE,TRUE,FALSE,TRUE
15934855,1223184,0.083143784,153.44,153.44,0,Finance,FALSE,,,TRUE
15927169,-13112023,-0.451528507,418960545.1,-176244829.8,-0.296107591,Strategy,TRUE,FALSE,FALSE,TRUE
15925895,-664070,-0.040028415,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
15864363,-6022266,-0.275157312,37207.21,-7286.52,-0.163765097,Travel & Local,FALSE,TRUE,FALSE,TRUE
15860783,15705337,101.0340375,322592.85,-68088.51,-0.17428144,Action,TRUE,TRUE,,TRUE
15853149,399449,0.025848114,0,0,0,Finance,FALSE,,,TRUE
15850071,15850071,0,0,0,0,Video Players & Editors,TRUE,FALSE,,TRUE
15819168,7309841,0.859038676,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
15810859,13492609,5.820169956,44069.32,35654.81,4.237300805,Racing,TRUE,TRUE,FALSE,TRUE
15810739,15546006,58.72334012,0,0,0,Entertainment,FALSE,TRUE,,TRUE
15797731,14288130,9.464838722,0,0,0,Racing,FALSE,TRUE,,TRUE
15738047,1171137,0.080397078,36.6,36.6,0,Photography,FALSE,TRUE,FALSE,TRUE
15722474,-6613833,-0.29610235,57745760.79,-3116243.96,-0.051201796,Role Playing,TRUE,FALSE,FALSE,TRUE
15684695,-12486793,-0.443242224,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
15665755,15350873,48.75119251,8251.24,7311.29,7.778381829,Sports,TRUE,TRUE,FALSE,TRUE
15629507,15625184,3614.430719,5227062.4,5225438.99,3218.804239,Action,TRUE,FALSE,,TRUE
15624267,6040077,0.630212569,915.85,915.85,0,Photography,TRUE,TRUE,FALSE,TRUE
15619727,13761915,7.40759291,4270274.6,4140997.99,32.0320744,Simulation,TRUE,TRUE,FALSE,TRUE
15601644,-5555869,-0.262595561,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
15584728,3905225,0.334365683,179.13,179.13,0,Music & Audio,FALSE,FALSE,FALSE,TRUE
15578994,15578994,0,1726464.5,1726464.5,0,Action,TRUE,TRUE,,TRUE
15577004,85612,0.005526424,1747066.35,186496.12,0.119505112,Action,TRUE,TRUE,FALSE,TRUE
15531201,-22228606,-0.588684312,754286.66,754286.66,0,Social,TRUE,FALSE,FALSE,TRUE
15529650,15529650,0,176374.86,176374.86,0,Puzzle,TRUE,TRUE,,TRUE
15458202,11475499,2.88133436,0,0,0,Action,FALSE,TRUE,FALSE,TRUE
15457817,6806754,0.786811286,110736.69,35629.95,0.474390847,Sports,TRUE,TRUE,FALSE,TRUE
15451778,-4528427,-0.226645673,0,-15.63,-1,Communication,FALSE,FALSE,FALSE,TRUE
15419348,-5861773,-0.275444747,2775251.75,-1048207.32,-0.274151573,Sports,TRUE,FALSE,FALSE,TRUE
15373509,-3603043,-0.189868159,31230071.53,13208649.69,0.732941596,Music & Audio,TRUE,TRUE,FALSE,TRUE
15363339,4298598,0.388495131,934607.12,587831.82,1.695137514,Social,TRUE,TRUE,FALSE,TRUE
15357904,-3335610,-0.178436756,29481672.98,-8054248.87,-0.214574426,Casual,TRUE,FALSE,FALSE,TRUE
15258222,600396,0.040960781,0,0,0,Shopping,FALSE,,,TRUE
15245840,13888796,10.23459519,0,0,0,Personalization,FALSE,TRUE,,TRUE
15224373,264846,0.017704169,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
15196386,-8352634,-0.354691363,56812611.4,-72168017.02,-0.559526015,Strategy,TRUE,FALSE,FALSE,TRUE
15176248,-7786793,-0.339101123,1715525.13,-86963.14,-0.048246161,Photography,TRUE,TRUE,FALSE,TRUE
15110223,2883768,0.235862971,2550409.8,687316.43,0.368911425,Tools,TRUE,FALSE,FALSE,TRUE
15099362,2505599,0.198955546,0,0,0,Communication,FALSE,FALSE,FALSE,TRUE
15051055,11638255,3.41017786,44350.15,44350.15,0,House & Home,TRUE,TRUE,FALSE,TRUE
15049613,4516164,0.428745039,89988699.1,35898376.24,0.663674653,Casino,TRUE,TRUE,FALSE,TRUE
15046300,15046300,0,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
15035069,-8466124,-0.360242308,84500959.51,29620553.05,0.539729112,Games,TRUE,,,TRUE
15002424,10167421,2.102877909,0,0,0,Music & Audio,FALSE,FALSE,FALSE,TRUE
14940106,4361833,0.412338857,3148449.45,2426195.73,3.359201431,Photo & Video,TRUE,,FALSE,TRUE
14899891,3616663,0.320534425,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
14847890,14847890,0,0,0,0,Casual,FALSE,TRUE,,TRUE
14846619,12397834,5.062851169,0,0,0,Personalization,FALSE,TRUE,,TRUE
14819185,-15828801,-0.516471164,166745.37,-12342.72,-0.068919826,Tools,TRUE,TRUE,FALSE,TRUE
14814534,7198291,0.9451236,5324608.49,3255948.06,1.57394032,Casino,TRUE,TRUE,,TRUE
14788752,-21760039,-0.595369598,366982.9,177689.19,0.938695691,Social,TRUE,TRUE,FALSE,TRUE
14783879,1555495,0.117587681,0,0,0,Communication,FALSE,FALSE,FALSE,TRUE
14773740,6700438,0.829950124,6393553.26,3862925.22,1.526468987,Education,TRUE,TRUE,FALSE,TRUE
14761664,14761664,0,57699.19,57699.19,0,Arcade,TRUE,TRUE,,TRUE
14752728,5603242,0.612410577,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
14749289,14749289,0,38299.23,38299.23,0,Music & Audio,TRUE,TRUE,,TRUE
14735986,7800389,1.124688906,7176554.88,5266368.9,2.756992751,Simulation,TRUE,TRUE,FALSE,TRUE
14704356,14704356,0,14580621.9,14580621.9,0,Puzzle,TRUE,FALSE,,TRUE
14686632,888152,0.06436593,22697199.73,17287582.43,3.195712649,Books,TRUE,,FALSE,TRUE
14686144,-2285234,-0.134652236,109362946.4,-16104625.06,-0.128356872,Card,TRUE,TRUE,FALSE,TRUE
14676023,-2131579,-0.126822315,0,0,0,Food & Drink,FALSE,FALSE,FALSE,TRUE
14671510,11377262,3.453675012,33245.98,33245.98,0,Tools,TRUE,TRUE,FALSE,TRUE
14655506,-442967,-0.02933853,0,0,0,Food & Drink,FALSE,,,TRUE
14645950,9096927,1.639374535,51004869.24,40058553.01,3.659546478,Adventure,TRUE,FALSE,FALSE,TRUE
14643205,1863507,0.145817765,0,0,0,Racing,FALSE,TRUE,FALSE,TRUE
14628629,-8491408,-0.367274845,498215.55,-81767.89,-0.140983146,Racing,TRUE,TRUE,FALSE,TRUE
14616285,-2584555,-0.150257487,51835475.16,7734664.75,0.175386,Strategy,TRUE,FALSE,,TRUE
14605492,-2431530,-0.142720365,17537865.28,17525775.11,1449.588807,Music & Audio,TRUE,TRUE,FALSE,TRUE
14553373,-4468110,-0.234898089,87944.2,9990.5,0.128159407,Sports,TRUE,TRUE,FALSE,TRUE
14537413,365221,0.025770255,749.73,749.73,0,Casual,TRUE,TRUE,FALSE,TRUE
14487698,12782807,7.497726834,908.91,841.46,12.47531505,Puzzle,TRUE,TRUE,FALSE,TRUE
14451265,4450907,0.445074766,0,0,0,Photography,FALSE,FALSE,,TRUE
14450568,4275432,0.420184261,1589327.15,897182.79,1.296236511,Racing,TRUE,TRUE,FALSE,TRUE
14434053,4666812,0.477802483,0,0,0,Arcade,FALSE,TRUE,,TRUE
14410087,9719282,2.071985938,10652.47,8604.35,4.201096615,Sports,TRUE,TRUE,,TRUE
14405243,14405243,0,123025.25,123025.25,0,Racing,TRUE,TRUE,,TRUE
14356936,14356936,0,0,0,0,Arcade,FALSE,TRUE,,TRUE
14289483,13755395,25.75492241,1740087.77,1735026.34,342.7937045,Arcade,TRUE,TRUE,,TRUE
14276556,14276556,0,7855.97,7855.97,0,Tools,TRUE,TRUE,,TRUE
14274346,14274346,0,0,0,0,Action,TRUE,FALSE,,TRUE
14268141,10383243,2.672719593,1989.34,1989.34,0,Action,TRUE,TRUE,,TRUE
14247270,738467,0.054665613,27853.59,27853.59,0,Health & Fitness,TRUE,FALSE,FALSE,TRUE
14242242,1586602,0.125367188,0,0,0,Shopping,FALSE,TRUE,FALSE,TRUE
14226645,-5890978,-0.292826742,6406061.28,-604426.71,-0.086217495,Sports,TRUE,TRUE,FALSE,TRUE
14212457,-7094020,-0.332951337,28530.74,-11941.69,-0.295057401,Racing,TRUE,TRUE,FALSE,TRUE
14198878,14198878,0,47565.15,47565.15,0,Racing,TRUE,TRUE,,TRUE
14198560,-2808704,-0.165147316,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
14180757,1909564,0.155613558,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
14161688,2398623,0.203911396,0,0,0,Entertainment,FALSE,FALSE,FALSE,TRUE
14154875,13083486,12.21170462,372991.13,240505.18,1.815325927,Casual,TRUE,TRUE,,TRUE
14129696,-4551359,-0.243635009,1644961.49,639671.55,0.636305532,Casual,TRUE,TRUE,FALSE,TRUE
14111151,-6286916,-0.308211361,11377260.63,-5422332.74,-0.322765713,Action,TRUE,FALSE,FALSE,TRUE
14102327,41328,0.002939194,23177583.15,3418680.94,0.173019781,Social,TRUE,TRUE,FALSE,TRUE
14073572,-7005001,-0.332328047,0,0,0,Communication,FALSE,TRUE,FALSE,TRUE
14040616,1211756,0.09445547,354508.96,-68671.43,-0.162274604,Educational,FALSE,FALSE,FALSE,TRUE
14028615,-2916774,-0.172127887,3357472.32,704044.51,0.265333961,Music & Audio,TRUE,TRUE,FALSE,TRUE
14025020,-3001346,-0.17627637,381499833.4,213797009.8,1.274856351,Action,TRUE,TRUE,FALSE,TRUE
14005096,804576,0.060950326,148712.16,71988.1,0.938272818,Communication,FALSE,FALSE,FALSE,TRUE
13989275,-3400809,-0.19556024,765248.99,-660861.39,-0.46340129,Casual,TRUE,TRUE,FALSE,TRUE
13987472,5189556,0.589861963,139626.45,51392.68,0.582460434,Music & Audio,TRUE,TRUE,FALSE,TRUE
13963375,10564653,3.108419282,0,0,0,Racing,FALSE,TRUE,FALSE,TRUE
13944322,8241359,1.445101257,19012.81,2200.73,0.130901709,Entertainment,FALSE,TRUE,,TRUE
13926775,2244808,0.192160105,0,0,0,Music & Audio,FALSE,TRUE,FALSE,TRUE
13892765,-1991118,-0.125354613,35903848.33,4720231.09,0.15136894,Simulation,TRUE,TRUE,FALSE,TRUE
13861998,3094167,0.287352857,58582078.49,15243551.92,0.351732122,Card,TRUE,FALSE,FALSE,TRUE
13842315,-1323766,-0.087284645,0,0,0,Action,FALSE,FALSE,FALSE,TRUE
13834785,-3226861,-0.189129525,139177.53,-14851.42,-0.096419667,Racing,TRUE,TRUE,FALSE,TRUE
13821447,-412134,-0.028955047,0,0,0,Travel & Local,FALSE,TRUE,FALSE,TRUE
13820513,6506737,0.889654947,12830037.46,9163527.45,2.499250629,Entertainment,TRUE,FALSE,FALSE,TRUE
13809982,-12716297,-0.479384877,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
13795824,6893952,0.998852485,0,0,0,Tools,FALSE,FALSE,FALSE,TRUE
13786839,13786839,0,11664468.31,11664468.31,0,Action,TRUE,TRUE,,TRUE
13771837,1749027,0.145475725,769477.65,-55739.63,-0.067545398,Simulation,TRUE,FALSE,,TRUE
13743861,9894605,2.570524018,29738837.56,25732487.46,6.42292531,Role Playing,FALSE,FALSE,,TRUE
13741071,3290621,0.314878402,286956.75,120162.66,0.720425166,Action,TRUE,TRUE,,TRUE
13741059,79777,0.005839642,0,0,0,Comics,FALSE,TRUE,FALSE,TRUE
13700653,3736621,0.375010939,0,0,0,Lifestyle,FALSE,FALSE,FALSE,TRUE
13682488,-6512639,-0.322485667,0,0,0,Lifestyle,FALSE,,,TRUE
13655117,4223734,0.447838244,0,0,0,Casual,FALSE,TRUE,,TRUE
13654879,13432369,60.36748461,14184786.86,14107221.85,181.8761043,Role Playing,TRUE,TRUE,,TRUE
13648917,7468719,1.208491864,5249.43,2575.48,0.96317433,Casual,TRUE,TRUE,,TRUE
13635253,-9455020,-0.40948065,0,0,0,Video Players & Editors,FALSE,FALSE,FALSE,TRUE
13621176,5970602,0.780412293,0,0,0,Productivity,FALSE,TRUE,FALSE,TRUE
13611561,13611560,13611560,0,0,0,Action,FALSE,TRUE,,TRUE
13592730,-3977448,-0.226374941,207495.86,100183.84,0.933575195,Tools,TRUE,TRUE,FALSE,TRUE
13590913,-4391297,-0.244202298,86784835.4,612332.89,0.007105897,Sports,TRUE,TRUE,FALSE,TRUE
13586334,490721,0.037472167,432535.83,-12220.46,-0.027476756,Educational,TRUE,TRUE,FALSE,TRUE
13565975,10558705,3.511059865,21871140.54,21495990.47,57.29971067,Puzzle,TRUE,TRUE,FALSE,TRUE
13545997,-6917539,-0.338042213,31761817.19,15837079.2,0.994495433,Puzzle,TRUE,TRUE,FALSE,TRUE
13541139,-6253910,-0.31593304,87876.11,19371.83,0.282782769,Arcade,TRUE,TRUE,FALSE,TRUE
13513315,-3733694,-0.216483565,0,-99.62,-1,Casual,FALSE,TRUE,,TRUE
13507117,13507117,0,0,0,0,Video Players & Editors,FALSE,TRUE,,TRUE
13499835,7727775,1.33882444,17220.95,15065.15,6.988194638,Entertainment,TRUE,TRUE,,TRUE
13499269,-2786253,-0.171087731,4187263.04,-811569.31,-0.162351776,Sports,TRUE,TRUE,FALSE,TRUE
13491809,5396468,0.666614044,0,0,0,Shopping,FALSE,FALSE,FALSE,TRUE
13475750,13475750,0,24458.02,24458.02,0,Tools,TRUE,TRUE,,TRUE
13474588,-1875987,-0.122209559,103595.35,-9961.18,-0.08772001,Entertainment,TRUE,TRUE,FALSE,TRUE
13463289,-1577085,-0.104856768,0,0,0,Travel,FALSE,,,TRUE
13445095,-4467396,-0.249401158,285625.39,-94653.56,-0.248905599,Productivity,TRUE,TRUE,FALSE,TRUE
13416085,3182248,0.310953555,27286672.49,11770116.27,0.758552098,Games,TRUE,,FALSE,TRUE
13386017,-3615414,-0.212653511,309823.02,87374.74,0.392786764,Arcade,TRUE,TRUE,,TRUE
13383471,8815437,1.929809848,9742245.37,9299312.09,20.99483717,Action,TRUE,TRUE,FALSE,TRUE
13375870,12175790,10.14581528,0,0,0,Personalization,FALSE,TRUE,FALSE,TRUE
13369706,9154346,2.171664105,13127.88,10109.34,3.349082669,Photography,TRUE,TRUE,FALSE,TRUE
13351804,6871980,1.060519545,10223510.06,7380328.39,2.595799089,Casino,TRUE,TRUE,FALSE,TRUE
13318969,2535145,0.235087757,0,0,0,Racing,FALSE,TRUE,,TRUE
13309709,13309709,0,131487.81,131487.81,0,Role Playing,TRUE,TRUE,,TRUE
13286707,10046539,3.100622869,160306.55,157404.84,54.24554487,Entertainment,FALSE,FALSE,FALSE,TRUE
13272372,6177614,0.870729347,0,0,0,Social Networking,FALSE,,,TRUE
13251359,11849598,8.453365445,0,0,0,Puzzle,FALSE,TRUE,,TRUE
13228395,6321144,0.915146127,7068.99,504.61,0.076870931,Photography,TRUE,TRUE,FALSE,TRUE
13149138,-4138973,-0.239411524,24518.18,-11234.86,-0.314235097,Entertainment,TRUE,TRUE,FALSE,TRUE
13148285,599691,0.047789497,0,0,0,Business,FALSE,FALSE,FALSE,TRUE
13148263,9170476,2.305421582,42990.4,28774.07,2.02401534,Photography,TRUE,TRUE,,TRUE
13143378,6841412,1.085599637,1536487.08,1154535.09,3.022723065,Entertainment,FALSE,TRUE,,TRUE
13134407,2974328,0.292746543,20431862.33,6493794.69,0.465903514,Education,TRUE,FALSE,FALSE,TRUE
13131955,1684071,0.147107623,0,0,0,Racing,FALSE,FALSE,FALSE,TRUE
13097663,195197,0.015128658,0,0,0,Lifestyle,FALSE,TRUE,FALSE,TRUE
13078840,-319136,-0.023819717,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
13066860,-44272173,-0.772112306,52062.86,-30143.8,-0.366683186,Racing,TRUE,TRUE,FALSE,TRUE
13064191,13029932,380.3360285,0,0,0,Personalization,FALSE,FALSE,,TRUE
13062184,3286036,0.33612789,230058.89,95589.71,0.710867055,Weather,TRUE,TRUE,FALSE,TRUE
13047127,10841461,4.915277744,18735.92,7715.26,0.700072409,Puzzle,TRUE,TRUE,FALSE,TRUE
13030288,-3236462,-0.198961809,1427496.98,670968.84,0.88690533,Shopping,TRUE,TRUE,FALSE,TRUE
13024352,6437288,0.9772621,26641.12,19154.37,2.558435903,Racing,TRUE,TRUE,,TRUE
13017812,-89102,-0.006798091,0,0,0,Communication,FALSE,TRUE,FALSE,TRUE
13010321,12911398,130.5196769,12635400.11,12635400.11,0,Social Networking,TRUE,,FALSE,TRUE
13001503,-5642568,-0.302646777,215095.33,-56712.39,-0.20864893,Tools,TRUE,FALSE,FALSE,TRUE
13000257,-3460757,-0.2102396,4498882.62,1141363.27,0.339942425,Social,TRUE,TRUE,FALSE,TRUE
12983693,5623748,0.764101906,4731623.58,3753260.82,3.836267051,Simulation,TRUE,TRUE,FALSE,TRUE
12978211,12192595,15.51978957,0,0,0,Photography,FALSE,TRUE,,TRUE
12949858,3801758,0.415578973,14730125.44,10652385.98,2.612326286,Word,TRUE,TRUE,FALSE,TRUE
12932266,8214667,1.741281317,22364.37,4698.02,0.265930427,Role Playing,TRUE,TRUE,FALSE,TRUE
12924214,11363191,7.279323239,0,0,0,Casual,FALSE,TRUE,FALSE,TRUE
12907696,-167432,-0.012805381,2653.4,-681.97,-0.204466071,Travel & Local,FALSE,TRUE,FALSE,TRUE
12898946,1240291,0.106383712,0,0,0,Utilities,FALSE,,,TRUE
12866071,-1979857,-0.133360272,4881145.29,3044743.3,1.657993901,Music & Audio,TRUE,TRUE,FALSE,TRUE
12853702,-970592,-0.070209155,216967.57,165096.16,3.182796843,Photography,TRUE,TRUE,FALSE,TRUE
12798619,-2777614,-0.17832386,294.51,-361.69,-0.551188662,Business,FALSE,,,TRUE
12789131,7829798,1.578800617,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
12778252,10259726,4.073702634,0,0,0,Maps & Navigation,FALSE,FALSE,,TRUE
12769266,3826172,0.427835378,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
12753353,12753353,0,0,0,0,Shopping,FALSE,TRUE,,TRUE
12724580,5203482,0.691851376,0,0,0,News & Magazines,FALSE,TRUE,FALSE,TRUE
12703928,6649035,1.098125929,3932.6,3587.03,10.38003878,Simulation,TRUE,TRUE,,TRUE
12692343,1466909,0.130677264,1650016.92,-4632.53,-0.002799705,Action,TRUE,TRUE,FALSE,TRUE
12655298,10021113,3.804255586,462564.63,261588.46,1.301589437,Word,TRUE,TRUE,,TRUE
12641809,11613886,11.29840076,43719.4,38403.37,7.224069465,Music,TRUE,TRUE,FALSE,TRUE
12637675,1958554,0.1834003,195358.04,97322.14,0.992719402,Weather,TRUE,TRUE,FALSE,TRUE
12563104,10852211,6.343009762,583125932,535175988.6,11.16113911,Role Playing,TRUE,FALSE,,TRUE
12535121,-5219382,-0.293975112,368238.21,189323.25,1.058174509,Action,TRUE,TRUE,FALSE,TRUE
12527732,-5451588,-0.30321436,2171.95,-48.98,-0.022053824,Communication,FALSE,FALSE,FALSE,TRUE
12526935,12526935,0,173627915.2,173627915.2,0,Simulation,TRUE,FALSE,FALSE,TRUE
12526792,-746542,-0.056243744,49543.9,49543.9,0,Social Networking,TRUE,,,TRUE
12523646,-7270494,-0.367305374,0,0,0,Sports,FALSE,TRUE,FALSE,TRUE
12516065,9774107,3.564645046,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
12513631,-4378273,-0.259193576,3035585.83,182403.5,0.063929844,Maps & Navigation,TRUE,FALSE,FALSE,TRUE
12496589,8956080,2.529602382,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
12491617,7442425,1.473983362,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
12469424,4345448,0.534891782,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
12445618,4646412,0.595754491,0,0,0,Travel & Local,FALSE,FALSE,FALSE,TRUE
12443656,-19650558,-0.612277278,7127594.52,2257183.91,0.463448381,Entertainment,TRUE,,FALSE,TRUE
12435136,11421276,11.26514114,55185.96,53959.25,43.98696513,Video Players & Editors,FALSE,FALSE,,TRUE
12427131,6849653,1.228091442,4537147.34,1445598.2,0.467596708,Simulation,TRUE,TRUE,FALSE,TRUE
12426292,-6544685,-0.344984078,536450.23,-308133,-0.364834381,Racing,TRUE,TRUE,FALSE,TRUE
12420799,-4328717,-0.258438333,120026.44,-34316.18,-0.22233768,Simulation,TRUE,TRUE,FALSE,TRUE
12409720,12409720,0,331149.12,331149.12,0,Role Playing,TRUE,TRUE,FALSE,TRUE
12400722,10664582,6.142697018,0,0,0,Business,FALSE,FALSE,,TRUE
12392040,3142671,0.339771394,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
12379086,-4137964,-0.250526819,13076366.66,-2383444.54,-0.154170352,Simulation,TRUE,FALSE,FALSE,TRUE
12366387,4227334,0.519388926,0,0,0,Sports,FALSE,FALSE,,TRUE
12364946,2345189,0.234056475,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
12357657,6883440,1.257429145,2076.26,1777.65,5.953082616,Action,TRUE,TRUE,FALSE,TRUE
12342986,12342986,0,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
12335583,5701073,0.859305812,19991.91,19504.86,40.04693563,Music & Audio,FALSE,TRUE,FALSE,TRUE
12298884,-3367181,-0.214934701,68455.49,-27775.21,-0.288631487,Simulation,TRUE,TRUE,,TRUE
12278470,3140479,0.343672805,0,0,0,Entertainment,FALSE,TRUE,FALSE,TRUE
12268967,4242963,0.528651992,204237.82,55347.21,0.371730695,Casual,TRUE,TRUE,,TRUE
12259174,-1901774,-0.134297082,5618951.57,2569460.12,0.842586432,Casual,TRUE,TRUE,FALSE,TRUE
12258764,-2426223,-0.165217919,162029.33,21096.76,0.149693999,Puzzle,TRUE,TRUE,FALSE,TRUE
12251427,-368784,-0.029221698,25562.42,-24906.15,-0.493498231,Photography,FALSE,TRUE,FALSE,TRUE
12231993,4035807,0.492400612,4896816.91,2137842.53,0.774868569,Role Playing,TRUE,TRUE,FALSE,TRUE
12220291,7099194,1.38626431,0,0,0,Finance,FALSE,FALSE,FALSE,TRUE
12189371,195294,0.016282537,0,0,0,Music & Audio,FALSE,FALSE,FALSE,TRUE
12175758,5139457,0.730420288,35222.64,5111.15,0.169740853,House & Home,TRUE,TRUE,FALSE,TRUE
12156717,6495294,1.147290001,0,0,0,Food & Drink,FALSE,FALSE,FALSE,TRUE
12152996,1917993,0.187395451,605897.84,140333.37,0.301426288,Lifestyle,TRUE,TRUE,FALSE,TRUE
12151954,570206,0.049233155,3793270.27,2278897.54,1.504845864,Social,TRUE,TRUE,FALSE,TRUE
12144857,11249455,12.56358038,7765141.61,7515919.56,30.15752242,Action,TRUE,TRUE,,TRUE
12137082,-2268094,-0.157449933,0,0,0,Productivity,FALSE,FALSE,FALSE,TRUE
12133177,10764464,7.864661182,5616044.35,4709669.18,5.19615865,Strategy,TRUE,FALSE,,TRUE
12129837,-1075407,-0.081437874,0,0,0,Finance,FALSE,,,TRUE
12106440,12094182,986.6358297,8059313.67,8058489.1,9772.959361,Strategy,TRUE,FALSE,,TRUE
12078801,1965977,0.194404352,0,0,0,Video Players & Editors,FALSE,FALSE,FALSE,TRUE
12075552,12075552,0,2622804.44,2622804.44,0,Photo & Video,TRUE,,,TRUE
12047920,-5707342,-0.321445102,22406399.02,-3509462.34,-0.135417546,Sports,TRUE,TRUE,FALSE,TRUE
12036204,5598771,0.869721052,0,0,0,Social,FALSE,FALSE,FALSE,TRUE
12035080,1700190,0.164509734,22999549.38,17290597.09,3.028681308,Entertainment,FALSE,,FALSE,TRUE
12026958,16027,0.001334368,113311.27,-1514.91,-0.013193071,Entertainment,TRUE,TRUE,FALSE,TRUE
11962277,2055926,0.207536155,0,0,0,Tools,FALSE,TRUE,FALSE,TRUE
11961600,10824541,9.519770742,126353379.6,115218910.9,10.34794868,Role Playing,TRUE,FALSE,,TRUE
11947388,11947388,0,2295.88,2295.88,0,Racing,TRUE,TRUE,,TRUE
11898410,-8098089,-0.404975341,6858505.6,-944183.73,-0.121007474,Music & Audio,TRUE,TRUE,FALSE,TRUE
11886523,7380984,1.638202222,54394.2,46174.36,5.617428076,Music & Audio,TRUE,TRUE,FALSE,TRUE
11880634,11880634,0,3255430.5,3255430.5,0,Simulation,TRUE,TRUE,,TRUE
11872926,-4119448,-0.257588273,8836943.61,8194851.6,12.76273723,Tools,TRUE,TRUE,FALSE,TRUE
11867366,732716,0.065805032,188501.99,7302.09,0.040298532,Photography,TRUE,TRUE,,TRUE
11854258,2687883,0.29323293,0,0,0,Shopping,FALSE,FALSE,,TRUE
11840371,11840371,0,6772.98,6772.98,0,Action,TRUE,TRUE,,TRUE
11840097,2550489,0.27455292,0,0,0,Finance,FALSE,,,TRUE
